reactiveSite,EC1,EC2,EC3,EC4,EC5,EC6
1|20|26|26|28|28|3|,0,0,1,0,0,0
1|20|26|26|28|28|44|,0,0,1,0,0,0
1|20|26|26|28|28|46|,0,0,1,0,0,0
1|20|26|28|29|3|44|,0,0,0,1,0,0
1|20|26|29|3|37|44|,0,0,0,1,0,0
1|21|28|,1,0,0,0,0,0
1|22|26|26|28|,0,0,0,1,0,0
1|22|26|28|28|3|44|,0,0,0,1,0,0
1|22|26|28|3|37|44|,0,0,0,1,0,0
1|22|26|3|44|,0,0,0,1,0,0
1|22|28|,1,0,0,0,0,0
1|22|28|3|,1,0,0,0,0,0
1|22|28|44|,1,0,0,0,0,0
1|22|28|46|,1,0,0,0,0,0
1|22|28|4|,1,0,0,0,0,0
1|22|28|58|,1,0,0,0,0,0
1|25|25|,1,0,0,0,0,0
1|25|25|28|,1,0,0,0,0,0
1|25|26|26|28|28|29|29|44|,0,0,1,0,0,0
1|25|26|26|28|28|29|3|44|,0,0,1,0,0,0
1|25|26|26|28|28|29|44|44|,0,0,1,0,0,0
1|25|26|26|28|28|29|44|46|,0,0,1,0,0,0
1|25|26|28|44|,0,0,0,1,0,0
1|25|28|29|,1,0,0,0,0,0
1|25|29|,1,0,0,0,0,0
1|25|29|29|44|44|,1,0,0,0,0,0
1|25|29|3|44|44|,1,0,0,0,0,0
1|25|29|44|44|44|,1,0,0,0,0,0
1|25|29|44|44|46|,1,0,0,0,0,0
1|25|29|44|44|58|,1,0,0,0,0,0
1|25|29|4|44|44|,1,0,0,0,0,0
1|25|3|,0,1,0,0,0,0
1|25|3|3|,0,1,0,0,0,0
1|25|3|3|3|,0,1,0,0,0,0
1|25|3|3|3|8|,0,1,0,0,0,0
1|25|3|3|44|8|,0,1,0,0,0,0
1|25|44|,0,1,0,0,0,0
1|26|26|26|28|,0,0,0,1,0,0
1|26|26|26|28|3|44|,0,0,0,1,0,0
1|26|26|26|29|3|44|,0,0,0,1,0,0
1|26|26|28|28|3|44|,0,0,0,1,0,0
1|26|26|28|3|37|44|,0,0,0,1,0,0
1|26|26|3|44|,0,0,0,1,0,0
1|26|28|,1,0,0,0,0,0
1|26|28|3|,1,0,0,0,0,0
1|26|28|44|,1,0,0,1,0,0
1|26|28|46|,1,0,0,0,0,0
1|26|28|4|,1,0,0,0,0,0
1|26|28|58|,1,0,0,0,0,0
1|28|29|29|,1,0,0,0,0,0
1|28|29|3|3|3|3|3|3|44|44|5|,0,1,0,0,0,0
1|28|41|,1,0,0,0,0,0
1|29|29|,1,0,0,0,0,0
1|29|3|44|,0,0,1,0,0,0
1|3|,0,0,1,0,0,0
1|3|3|,0,1,0,0,0,0
1|3|3|3|,0,1,0,0,0,0
1|3|44|,0,1,0,0,0,0
1|44|44|,0,1,0,0,0,0
20|20|,1,0,0,0,0,0
20|20|20|22|28|29|3|44|,1,0,0,0,0,0
20|20|20|22|28|29|44|44|,1,0,0,0,0,0
20|20|20|25|39|44|,0,0,0,0,1,0
20|20|20|26|28|29|3|44|,1,0,0,0,0,0
20|20|20|26|28|29|44|44|,1,0,0,0,0,0
20|20|20|26|28|39|44|44|44|,1,0,0,0,0,0
20|20|20|26|28|3|39|44|44|,1,0,0,0,0,0
20|20|20|26|37|44|,1,0,0,0,0,0
20|20|20|26|3|37|,1,0,0,0,0,0
20|20|20|27|,0,0,0,0,1,0
20|20|20|27|29|,0,0,0,0,1,0
20|20|20|29|44|,0,0,0,1,0,0
20|20|22|25|28|29|3|44|,1,0,0,0,0,0
20|20|22|25|28|29|44|44|,1,0,0,0,0,0
20|20|24|29|44|,0,0,0,1,0,0
20|20|25|25|39|44|,0,0,0,0,1,0
20|20|25|26|28|29|3|44|,1,0,0,0,0,0
20|20|25|26|28|29|44|44|,1,0,0,0,0,0
20|20|25|39|44|44|,0,0,0,0,1,0
20|20|26|26|26|26|29|29|44|44|,1,0,0,0,0,0
20|20|26|29|44|,0,0,0,1,0,0
20|20|27|,1,0,1,0,0,0
20|20|27|27|29|3|41|44|,0,0,0,0,1,0
20|20|27|27|3|,0,0,1,0,0,0
20|20|27|29|29|3|44|,0,0,1,0,0,0
20|20|29|29|44|,0,0,1,0,0,0
20|20|29|39|44|,0,0,0,1,1,0
20|20|29|3|3|39|44|,0,0,0,0,1,0
20|20|3|3|34|34|,1,0,0,0,0,0
20|22|25|25|28|29|3|44|,1,0,0,0,0,0
20|22|25|25|28|29|44|44|,1,0,0,0,0,0
20|22|25|26|29|3|,0,0,0,0,1,0
20|22|25|26|44|,0,0,0,0,1,0
20|22|26|27|29|,0,0,0,0,1,0
20|22|27|3|3|3|3|44|,0,0,0,1,0,0
20|24|24|29|44|,0,0,0,1,0,0
20|24|26|29|44|,0,0,0,1,0,0
20|25|25|25|39|44|,0,0,0,0,1,0
20|25|25|26|28|29|3|44|,1,0,0,0,0,0
20|25|25|26|28|29|44|44|,1,0,0,0,0,0
20|25|25|39|44|44|,0,0,0,0,1,0
20|25|29|31|44|,0,0,0,0,1,0
20|25|29|3|3|31|44|,0,0,0,0,1,0
20|25|29|3|3|3|3|44|44|,0,0,0,1,0,0
20|25|29|3|3|3|44|44|44|,0,0,0,1,0,0
20|25|29|3|3|44|44|44|44|,0,0,0,1,0,0
20|25|29|3|44|44|44|44|44|,0,0,0,1,0,0
20|25|29|44|44|44|44|44|44|,0,0,0,1,0,0
20|25|39|44|44|44|,0,0,0,0,1,0
20|25|3|3|31|34|44|44|,1,0,0,0,0,0
20|26|26|27|29|,0,0,0,0,1,0
20|26|26|28|28|29|29|,0,0,1,0,0,0
20|26|26|28|28|29|3|,0,0,1,0,0,0
20|26|26|28|28|29|44|,0,0,1,0,0,0
20|26|26|28|28|29|46|,0,0,1,0,0,0
20|26|26|28|28|3|3|,0,0,1,0,0,0
20|26|26|28|28|3|44|,0,0,1,0,0,0
20|26|26|28|28|3|46|,0,0,1,0,0,0
20|26|26|28|28|44|44|,0,0,1,0,0,0
20|26|26|28|28|44|46|,0,0,1,0,0,0
20|26|26|28|28|46|46|,0,0,1,0,0,0
20|26|26|29|44|,0,0,0,1,0,0
20|26|28|29|31|44|,0,0,0,1,0,0
20|26|28|29|3|3|44|,0,0,0,1,0,0
20|26|28|29|3|44|,0,0,0,1,0,0
20|26|28|29|3|44|44|,0,0,0,1,0,0
20|26|28|29|44|44|,0,0,0,1,0,0
20|26|29|31|44|,0,0,0,0,1,0
20|26|29|3|37|44|44|,0,0,0,1,0,0
20|26|29|3|3|31|44|,0,0,0,0,1,0
20|26|29|3|3|37|44|,0,0,0,1,0,0
20|27|27|29|3|3|41|44|,0,0,0,0,1,0
20|27|29|3|41|44|,0,0,0,0,1,0
20|27|3|3|3|41|44|,0,0,0,1,0,0
20|27|3|3|3|44|44|,0,0,0,1,0,0
20|29|3|3|3|41|44|,0,0,0,1,0,0
20|29|3|3|3|44|,1,0,0,0,0,0
20|29|3|3|3|44|44|,0,0,0,1,0,0
20|29|3|3|44|44|,1,0,0,0,0,0
20|29|3|44|,1,0,0,0,0,0
20|29|3|44|5|,0,0,0,1,0,0
20|29|44|44|,1,0,0,0,0,0
20|39|44|,0,1,0,0,0,0
20|3|39|44|44|44|,0,0,0,1,0,0
20|3|39|44|44|5|,0,0,0,1,0,0
20|3|39|44|5|5|,0,0,0,1,0,0
20|3|3|39|44|44|,0,0,0,1,0,0
20|3|3|39|44|5|,0,0,0,1,0,0
20|3|3|3|39|44|,0,0,0,1,0,0
20|3|3|3|40|44|,0,0,0,1,0,0
20|3|3|40|44|44|,0,0,0,1,0,0
20|3|3|40|44|5|,0,0,0,1,0,0
20|3|40|44|44|44|,0,0,0,1,0,0
20|3|40|44|44|5|,0,0,0,1,0,0
20|3|40|44|5|5|,0,0,0,1,0,0
21|28|28|,1,0,0,0,0,0
21|28|28|44|62|,0,0,0,1,0,0
21|37|44|71|,0,0,0,0,1,0
21|37|4|71|,0,0,0,0,1,0
21|37|5|71|,0,0,0,0,1,0
21|3|37|71|,0,0,0,0,1,0
22|,1,0,0,0,0,0
22|22|,1,0,0,1,0,0
22|22|26|26|,1,0,0,1,0,0
22|22|26|32|,1,0,0,0,0,0
22|22|26|37|,1,0,0,0,0,0
22|22|28|28|3|44|,0,0,0,1,0,0
22|22|28|28|44|44|,0,0,0,1,0,0
22|22|39|,0,0,0,1,0,0
22|22|3|3|3|3|,0,0,0,1,0,0
22|22|3|3|3|44|,0,0,0,1,0,0
22|22|3|3|44|44|,0,0,0,1,0,0
22|22|3|44|44|44|,0,0,0,1,0,0
22|22|44|44|44|44|,0,0,0,1,0,0
22|25|25|26|44|,0,0,0,0,1,0
22|25|26|44|44|,0,0,0,0,1,0
22|25|27|3|3|3|3|44|,0,0,0,1,0,0
22|25|28|39|44|,0,0,0,1,0,0
22|25|28|3|3|3|3|44|,0,0,0,1,0,0
22|25|28|44|,0,0,0,1,0,0
22|26|,1,0,0,1,0,0
22|26|26|26|,1,0,0,1,0,0
22|26|26|26|26|26|26|28|28|29|44|,0,0,1,0,0,0
22|26|26|26|26|26|28|28|29|44|44|,0,0,1,0,0,0
22|26|26|28|,1,0,0,0,0,0
22|26|26|28|31|44|,0,0,0,1,0,0
22|26|26|28|3|,0,0,0,1,0,0
22|26|26|28|44|,0,0,0,1,0,0
22|26|26|28|4|,0,0,0,1,0,0
22|26|26|32|,1,0,0,0,0,0
22|26|26|36|,1,0,0,0,0,0
22|26|26|37|,1,0,0,0,0,0
22|26|27|41|,0,0,0,0,1,0
22|26|28|28|39|44|,0,0,0,1,0,0
22|26|28|28|3|3|44|,0,0,0,1,0,0
22|26|28|28|3|44|,0,0,0,1,0,0
22|26|28|28|3|44|44|,0,0,0,1,0,0
22|26|28|28|44|44|,0,0,0,1,0,0
22|26|28|31|44|,1,0,0,0,0,0
22|26|28|32|,1,0,0,0,0,0
22|26|28|37|,1,0,0,0,0,0
22|26|28|39|44|,1,0,0,0,0,0
22|26|28|3|,0,0,0,1,0,0
22|26|28|3|37|44|44|,0,0,0,1,0,0
22|26|28|3|3|37|44|,0,0,0,1,0,0
22|26|29|3|3|,0,0,0,1,0,0
22|26|29|44|44|,0,0,0,1,0,0
22|26|32|32|,1,0,0,0,0,0
22|26|32|36|,1,0,0,0,0,0
22|26|32|37|,1,0,0,0,0,0
22|26|36|37|,1,0,0,0,0,0
22|26|37|37|,1,0,0,0,0,0
22|26|39|,0,0,0,1,0,0
22|26|3|31|44|,0,0,0,1,0,0
22|26|3|39|44|,0,0,0,1,0,0
22|26|3|3|3|3|,0,0,0,1,0,0
22|26|3|3|3|44|,0,0,0,1,0,0
22|26|3|3|44|44|,0,0,0,1,0,0
22|26|3|44|44|44|,0,0,0,1,0,0
22|26|3|44|53|,0,0,0,1,0,0
22|26|3|44|62|,0,0,0,1,0,0
22|26|44|44|44|44|,0,0,0,1,0,0
22|28|,1,0,0,0,0,0
22|28|31|44|44|,1,0,0,0,0,0
22|28|39|44|44|,1,0,0,0,0,0
22|28|3|3|,1,0,0,0,0,0
22|28|3|44|,1,0,0,0,0,0
22|28|3|44|5|,0,0,0,1,0,0
22|28|3|46|,1,0,0,0,0,0
22|28|3|4|,1,0,0,0,0,0
22|28|3|58|,1,0,0,0,0,0
22|28|42|43|,0,0,1,0,0,0
22|28|44|44|,1,0,0,0,0,0
22|28|44|46|,1,0,0,0,0,0
22|28|44|58|,1,0,0,0,0,0
22|28|46|46|,1,0,0,0,0,0
22|28|46|58|,1,0,0,0,0,0
22|28|4|44|,1,0,0,0,0,0
22|28|4|46|,1,0,0,0,0,0
22|28|4|4|,1,0,0,0,0,0
22|28|4|58|,1,0,0,0,0,0
22|28|58|58|,1,0,0,0,0,0
22|29|37|44|44|,0,0,0,1,0,0
22|29|3|3|3|41|44|,0,0,0,1,0,0
22|29|3|3|3|44|44|,0,0,0,1,0,0
22|3|3|3|,0,0,0,1,0,0
22|3|3|3|41|44|52|,0,0,0,1,0,0
22|3|3|3|44|44|52|,0,0,0,1,0,0
22|3|3|44|44|66|,1,0,0,0,0,0
22|3|3|44|44|69|,1,0,0,0,0,0
22|3|3|44|44|75|,1,0,0,0,0,0
22|3|3|44|44|77|,1,0,0,0,0,0
22|3|43|44|44|66|,1,0,0,0,0,0
22|3|43|44|44|69|,1,0,0,0,0,0
22|3|43|44|44|75|,1,0,0,0,0,0
22|3|43|44|44|77|,1,0,0,0,0,0
22|3|44|44|44|66|,1,0,0,0,0,0
22|3|44|44|44|69|,1,0,0,0,0,0
22|3|44|44|44|75|,1,0,0,0,0,0
22|3|44|44|44|77|,1,0,0,0,0,0
22|44|,0,0,0,1,0,0
22|4|,1,0,0,0,0,0
23|27|27|27|27|29|29|41|41|41|41|44|44|,0,1,0,0,0,0
24|24|26|29|44|,0,0,0,1,0,0
24|26|26|29|44|,0,0,0,1,0,0
25|25|28|56|,1,0,0,0,0,0
25|25|56|,1,0,0,0,0,0
25|26|26|26|28|3|44|,0,0,0,0,0,1
25|26|26|26|28|44|,0,0,0,0,1,0
25|26|26|26|28|44|44|,0,0,0,0,0,1
25|26|26|26|28|44|8|,0,0,0,0,0,1
25|26|26|28|28|29|29|29|44|,0,0,1,0,0,0
25|26|26|28|28|29|29|3|44|,0,0,1,0,0,0
25|26|26|28|28|29|29|44|44|,0,0,1,0,0,0
25|26|26|28|28|29|29|44|46|,0,0,1,0,0,0
25|26|26|28|28|29|3|3|44|,0,0,1,0,0,0
25|26|26|28|28|29|3|44|44|,0,0,1,0,0,0
25|26|26|28|28|29|3|44|46|,0,0,1,0,0,0
25|26|26|28|28|29|44|44|44|,0,0,1,0,0,0
25|26|26|28|28|29|44|44|46|,0,0,1,0,0,0
25|26|26|28|28|29|44|46|46|,0,0,1,0,0,0
25|26|26|28|28|3|44|44|8|,0,1,0,0,0,0
25|26|26|28|28|3|44|8|8|,0,1,0,0,0,0
25|26|26|28|28|44|44|44|8|,0,1,0,0,0,0
25|26|26|28|28|44|44|8|8|,0,1,0,0,0,0
25|26|26|44|44|72|,0,0,0,1,0,0
25|26|28|29|44|,0,0,0,0,1,0
25|26|28|39|44|,0,0,0,1,0,0
25|26|28|3|3|3|3|44|,0,0,0,1,0,0
25|26|28|3|44|,0,0,0,1,0,0
25|26|28|44|,1,0,0,1,0,0
25|26|28|44|44|,0,0,0,1,0,0
25|26|28|4|44|,0,0,0,1,0,0
25|26|28|8|,1,0,0,0,0,0
25|26|31|44|,1,0,0,0,0,0
25|26|34|44|,1,0,0,0,0,0
25|27|3|3|3|41|44|,0,0,0,1,0,0
25|27|3|3|3|44|44|,0,0,0,1,0,0
25|28|29|56|,1,0,0,0,0,0
25|28|32|,1,0,0,0,0,0
25|28|38|,1,0,0,0,0,0
25|28|3|3|3|3|44|55|,0,0,0,1,0,0
25|28|3|43|,0,1,0,0,0,0
25|28|43|44|,0,1,0,0,0,0
25|28|7|,1,0,0,0,0,0
25|29|29|44|44|5|,1,0,0,0,0,0
25|29|35|,1,0,0,0,0,0
25|29|3|3|3|41|44|,0,0,0,1,0,0
25|29|3|3|3|44|44|,0,0,0,1,0,0
25|29|3|3|44|44|,1,0,0,0,0,0
25|29|3|44|44|44|,1,0,0,0,0,0
25|29|3|44|44|46|,1,0,0,0,0,0
25|29|3|44|44|58|,1,0,0,0,0,0
25|29|3|4|44|44|,1,0,0,0,0,0
25|29|44|44|,1,0,0,0,0,0
25|29|44|44|44|44|,1,0,0,0,0,0
25|29|44|44|44|46|,1,0,0,0,0,0
25|29|44|44|44|58|,1,0,0,0,0,0
25|29|44|44|46|46|,1,0,0,0,0,0
25|29|44|44|46|58|,1,0,0,0,0,0
25|29|44|44|58|58|,1,0,0,0,0,0
25|29|47|,1,0,0,0,0,0
25|29|4|44|44|44|,1,0,0,0,0,0
25|29|4|44|44|46|,1,0,0,0,0,0
25|29|4|44|44|58|,1,0,0,0,0,0
25|29|4|4|44|44|,1,0,0,0,0,0
25|29|56|,1,0,0,0,0,0
25|29|57|,1,0,0,0,0,0
25|29|8|,1,0,0,0,0,0
25|31|44|,1,0,0,0,0,0
25|31|44|44|,1,0,0,0,0,0
25|34|,0,1,0,0,0,0
25|34|44|,1,0,0,0,0,0
25|34|44|44|,1,0,0,0,0,0
25|39|44|,1,0,0,0,0,0
25|39|44|44|44|,0,0,0,1,0,0
25|39|44|44|5|,0,0,0,1,0,0
25|39|44|5|5|,0,0,0,1,0,0
25|3|32|,0,1,0,0,0,0
25|3|39|44|44|,0,0,0,1,0,0
25|3|39|44|5|,0,0,0,1,0,0
25|3|3|,0,1,0,0,0,0
25|3|3|39|44|,0,0,0,1,0,0
25|3|3|3|,0,1,0,0,0,0
25|3|3|3|3|,0,1,0,0,0,0
25|3|3|3|3|8|,0,1,0,0,0,0
25|3|3|3|44|8|,0,1,0,0,0,0
25|3|3|3|4|8|,0,1,0,0,0,0
25|3|3|3|5|,0,1,0,0,0,0
25|3|3|3|5|8|,0,1,0,0,0,0
25|3|3|40|44|,0,0,0,1,0,0
25|3|3|44|5|8|,0,1,0,0,0,0
25|3|3|4|44|8|,0,1,0,0,0,0
25|3|3|5|,0,1,0,0,0,0
25|3|40|44|44|,0,0,0,1,0,0
25|3|40|44|5|,0,0,0,1,0,0
25|3|44|,1,1,1,0,0,0
25|3|44|44|44|,1,0,0,0,0,0
25|3|44|44|5|,1,0,0,0,0,0
25|3|44|5|5|,1,0,0,0,0,0
25|3|4|,0,1,0,0,0,0
25|3|5|,0,1,0,0,0,0
25|40|44|44|44|,0,0,0,1,0,0
25|40|44|44|5|,0,0,0,1,0,0
25|40|44|5|5|,0,0,0,1,0,0
25|44|,0,0,0,1,0,0
25|44|44|,1,0,1,0,0,0
25|44|47|,1,0,0,0,0,0
25|44|5|,0,1,0,0,0,0
25|44|72|,1,0,0,0,0,0
25|44|80|,1,0,0,0,0,0
25|4|44|,0,1,0,0,0,0
25|5|,1,1,0,0,0,0
26|,1,0,0,0,0,0
26|26|,1,0,0,1,0,0
26|26|26|26|,1,0,0,1,0,0
26|26|26|26|26|26|,1,0,0,0,0,0
26|26|26|26|26|26|26|28|28|,0,0,1,0,0,0
26|26|26|26|26|26|26|28|28|29|44|,0,0,1,0,0,0
26|26|26|26|26|26|28|28|29|44|44|,0,0,1,0,0,0
26|26|26|26|26|26|28|28|44|,0,0,1,0,0,0
26|26|26|27|,0,0,0,1,0,0
26|26|26|28|,1,0,0,0,0,0
26|26|26|28|28|28|3|3|31|4|44|,1,0,0,0,0,0
26|26|26|28|31|44|,0,0,0,1,0,0
26|26|26|28|3|,0,0,0,1,0,0
26|26|26|28|3|3|44|,0,0,0,1,0,0
26|26|26|28|3|44|44|,0,0,0,1,0,0
26|26|26|28|3|4|44|,0,0,0,1,0,0
26|26|26|28|44|,0,0,0,1,0,0
26|26|26|28|4|,0,0,0,1,0,0
26|26|26|29|3|3|37|4|44|,1,0,0,0,0,0
26|26|26|29|3|3|44|,0,0,0,1,0,0
26|26|26|29|3|44|44|,0,0,0,1,0,0
26|26|26|29|3|4|44|,0,0,0,1,0,0
26|26|26|29|44|,0,0,0,1,0,0
26|26|26|32|,1,0,0,0,0,0
26|26|26|36|,1,0,0,0,0,0
26|26|26|37|,1,0,0,0,0,0
26|26|28|28|29|,1,0,0,0,0,0
26|26|28|28|39|44|,0,0,0,1,0,0
26|26|28|28|3|3|44|,0,0,0,1,0,0
26|26|28|28|3|44|,0,0,0,1,0,0
26|26|28|28|3|44|44|,0,0,0,1,0,0
26|26|28|28|44|,1,0,0,0,0,0
26|26|28|28|44|44|,0,0,0,1,0,0
26|26|28|31|44|,1,0,0,0,0,0
26|26|28|32|,1,0,0,0,0,0
26|26|28|37|,1,0,0,0,0,0
26|26|28|39|44|,1,0,0,0,0,0
26|26|28|3|,0,0,0,1,0,0
26|26|28|3|37|44|44|,0,0,0,1,0,0
26|26|28|3|3|37|44|,0,0,0,1,0,0
26|26|28|8|,1,0,0,0,0,0
26|26|29|,1,0,0,0,0,0
26|26|29|44|,0,0,0,0,1,0
26|26|29|44|44|,0,0,0,1,0,0
26|26|31|,1,0,0,0,0,0
26|26|32|32|,1,0,0,0,0,0
26|26|32|36|,1,0,0,0,0,0
26|26|32|37|,1,0,0,0,0,0
26|26|36|37|,1,0,0,0,0,0
26|26|37|37|,1,0,0,0,0,0
26|26|39|,0,0,0,1,0,0
26|26|39|44|,1,0,0,0,0,0
26|26|3|,1,0,0,0,0,0
26|26|3|31|44|,0,0,0,1,0,0
26|26|3|39|44|,0,0,0,1,0,0
26|26|3|3|3|3|,0,0,0,1,0,0
26|26|3|3|3|44|,0,0,0,1,0,0
26|26|3|3|44|44|,0,0,0,1,0,0
26|26|3|44|44|44|,0,0,0,1,0,0
26|26|3|44|53|,0,0,0,1,0,0
26|26|3|44|62|,0,0,0,1,0,0
26|26|43|44|,1,0,0,0,0,0
26|26|44|,1,0,0,0,0,0
26|26|44|44|44|44|,0,0,0,1,0,0
26|27|28|29|3|,0,0,1,0,0,0
26|27|28|29|3|44|80|,0,1,0,0,0,0
26|27|28|29|44|46|80|,0,1,0,0,0,0
26|27|28|29|46|,0,0,1,0,0,0
26|27|28|34|44|46|80|,0,1,0,0,0,0
26|27|28|34|46|,0,0,1,0,0,0
26|27|28|3|34|,0,0,1,0,0,0
26|27|28|3|34|44|80|,0,1,0,0,0,0
26|27|28|3|3|,0,0,1,0,0,0
26|27|28|3|3|44|80|,0,1,0,0,0,0
26|27|28|3|44|,0,0,1,0,0,0
26|27|28|3|44|44|80|,0,1,0,0,0,0
26|27|28|3|44|46|80|,0,1,0,0,0,0
26|27|28|3|46|,0,0,1,0,0,0
26|27|28|44|44|46|80|,0,1,0,0,0,0
26|27|28|44|46|,0,0,1,0,0,0
26|27|28|44|46|46|80|,0,1,0,0,0,0
26|27|28|46|46|,0,0,1,0,0,0
26|28|,1,0,0,0,0,0
26|28|28|29|37|,1,0,0,0,0,0
26|28|28|29|3|3|3|3|31|44|44|5|5|,0,0,1,0,0,0
26|28|28|29|3|3|3|3|39|44|44|5|5|,0,0,1,0,0,0
26|28|28|29|3|3|3|3|3|31|44|44|5|,0,0,1,0,0,0
26|28|28|29|3|3|3|3|3|39|44|44|5|,0,0,1,0,0,0
26|28|28|29|3|3|3|3|3|3|31|44|44|,0,0,1,0,0,0
26|28|28|29|3|3|3|3|3|3|39|44|44|,0,0,1,0,0,0
26|28|28|29|3|3|3|3|3|3|44|44|62|,0,0,1,0,0,0
26|28|28|29|3|3|3|3|3|44|44|5|62|,0,0,1,0,0,0
26|28|28|29|3|3|3|3|44|44|5|5|62|,0,0,1,0,0,0
26|28|28|37|44|,1,0,0,0,0,0
26|28|29|,0,0,1,0,0,0
26|28|29|29|29|3|3|3|44|,0,0,1,0,0,0
26|28|29|29|29|3|3|44|46|,0,0,1,0,0,0
26|28|29|29|3|3|34|44|46|,0,0,1,0,0,0
26|28|29|29|3|3|3|34|44|,0,0,1,0,0,0
26|28|29|29|3|3|3|3|44|,0,0,1,0,0,0
26|28|29|29|3|3|3|44|44|,0,0,1,0,0,0
26|28|29|29|3|3|3|44|46|,0,0,1,0,0,0
26|28|29|29|3|3|44|44|46|,0,0,1,0,0,0
26|28|29|29|3|3|44|46|46|,0,0,1,0,0,0
26|28|29|29|3|44|47|,0,1,0,0,0,0
26|28|29|29|44|46|47|,0,1,0,0,0,0
26|28|29|29|44|9|,0,0,1,0,0,0
26|28|29|34|44|46|47|,0,1,0,0,0,0
26|28|29|3|,1,0,0,0,0,0
26|28|29|3|34|44|47|,0,1,0,0,0,0
26|28|29|3|3|3|3|31|44|5|5|,0,0,1,0,0,0
26|28|29|3|3|3|3|34|44|5|5|,0,0,1,0,0,0
26|28|29|3|3|3|3|39|44|5|5|,0,0,1,0,0,0
26|28|29|3|3|3|3|3|31|44|5|,0,0,1,0,0,0
26|28|29|3|3|3|3|3|34|44|5|,0,0,1,0,0,0
26|28|29|3|3|3|3|3|39|44|5|,0,0,1,0,0,0
26|28|29|3|3|3|3|3|3|31|44|,0,0,1,0,0,0
26|28|29|3|3|3|3|3|3|34|44|,0,0,1,0,0,0
26|28|29|3|3|3|3|3|3|39|44|,0,0,1,0,0,0
26|28|29|3|3|44|47|,0,1,0,0,0,0
26|28|29|3|44|44|47|,0,1,0,0,0,0
26|28|29|3|44|46|47|,0,1,0,0,0,0
26|28|29|44|,1,0,0,0,0,0
26|28|29|44|44|,0,1,0,0,0,0
26|28|29|44|44|46|47|,0,1,0,0,0,0
26|28|29|44|46|46|47|,0,1,0,0,0,0
26|28|29|46|,1,0,0,0,0,0
26|28|31|,0,0,1,0,0,0
26|28|31|39|,0,0,1,0,0,0
26|28|31|39|39|44|44|,0,0,1,0,0,0
26|28|31|39|44|44|44|,0,0,1,0,0,0
26|28|31|44|,1,0,1,0,0,0
26|28|31|44|44|,1,0,0,0,0,0
26|28|34|,0,0,1,0,0,0
26|28|34|39|,0,0,1,0,0,0
26|28|34|44|,0,0,1,0,0,0
26|28|39|,0,0,1,0,0,0
26|28|39|39|39|44|44|,0,0,1,0,0,0
26|28|39|39|44|44|44|,0,0,1,0,0,0
26|28|39|44|44|,1,0,0,1,0,0
26|28|3|31|44|,0,1,0,0,0,0
26|28|3|3|,1,0,0,0,0,0
26|28|3|3|34|39|44|44|,0,1,0,0,0,0
26|28|3|3|3|31|39|44|44|,0,0,0,1,0,0
26|28|3|3|44|,0,0,0,0,1,0
26|28|3|3|4|44|,0,0,0,0,1,0
26|28|3|44|,1,0,0,1,0,0
26|28|3|44|5|,0,0,0,1,0,0
26|28|3|46|,1,0,0,0,0,0
26|28|3|4|,1,0,0,0,0,0
26|28|3|58|,1,0,0,0,0,0
26|28|44|,1,0,0,0,0,0
26|28|44|44|,1,0,0,0,0,0
26|28|44|46|,1,0,0,0,0,0
26|28|44|58|,1,0,0,0,0,0
26|28|44|8|,1,0,0,0,0,0
26|28|46|46|,1,0,0,0,0,0
26|28|46|58|,1,0,0,0,0,0
26|28|4|44|,1,0,0,1,0,0
26|28|4|46|,1,0,0,0,0,0
26|28|4|4|,1,0,0,0,0,0
26|28|4|58|,1,0,0,0,0,0
26|28|58|58|,1,0,0,0,0,0
26|29|37|,1,0,0,0,0,0
26|29|37|44|44|,0,0,0,1,0,0
26|29|3|3|3|41|44|,0,0,0,1,0,0
26|29|3|3|3|44|44|,0,0,0,1,0,0
26|29|3|3|44|,0,0,0,0,1,0
26|29|3|3|44|44|5|,0,0,1,0,0,0
26|31|36|39|,0,0,1,0,0,0
26|31|36|44|,0,0,1,0,0,0
26|31|37|,1,0,1,0,0,0
26|31|37|44|,1,0,0,0,0,0
26|34|36|39|,0,0,1,0,0,0
26|34|36|44|,0,0,1,0,0,0
26|34|37|,0,0,1,0,0,0
26|36|,1,0,0,0,0,0
26|37|37|,0,0,1,0,0,0
26|37|39|,0,0,1,0,0,0
26|37|44|,1,0,0,0,0,0
26|3|37|,1,0,0,0,0,0
26|3|3|31|31|44|44|,0,1,0,0,0,0
26|3|3|34|39|44|44|,0,1,0,0,0,0
26|3|3|3|,0,0,0,1,0,0
26|3|3|3|31|31|44|,0,1,0,0,0,0
26|3|3|3|31|37|,0,0,0,1,0,0
26|3|3|3|34|39|44|,0,1,0,0,0,0
26|3|3|3|41|44|52|,0,0,0,1,0,0
26|3|3|3|44|,0,0,0,0,1,0
26|3|3|3|44|44|52|,0,0,0,1,0,0
26|3|3|42|,1,0,0,0,0,0
26|3|3|43|,1,0,0,0,0,0
26|3|3|44|44|66|,1,0,0,0,0,0
26|3|3|44|44|69|,1,0,0,0,0,0
26|3|3|44|44|75|,1,0,0,0,0,0
26|3|3|44|44|77|,1,0,0,0,0,0
26|3|3|44|5|,0,0,1,0,0,0
26|3|3|45|,1,0,0,0,0,0
26|3|3|67|,1,0,0,0,0,0
26|3|42|43|,1,0,0,0,0,0
